"Nguyễn Nhật Ánh luôn kết thúc câu chuyện bằng một nụ cười. Một trong những điểm trọng yếu của tác phẩm mở ra những câu hỏi lớn về cách xã hội đối xử với sự tàn tật nhưng phủi đi rất nhanh để mạch truyện quay về nhân vật chính (Thiều). Ngoài ra, những câu hỏi về hành xử của Thiều do ảnh hưởng từ những người lớn xung quanh trong môi trường nghèo khổ cũng đáng để suy nghĩ. ",['Thiều']
"Truyện của bác Ánh luôn như thế, nhẹ nhàng, chân chất, gần gũi quen thuộc, nhưng luôn buồn man mác. Nhưng sự thật là mọi khung cảnh, mọi thói quen của nhân vật trong tác phảm của bác luôn khiến mình nhớ lại tuổi thơ. Love It.","['Truyện', 'Ánh', 'Love It']"
"Most of Nguyen Nhat Anh stories often helped us to look back on our childhood. It also contained great adolescent experiences, thoughts and small games. It's time for us to reflect who were together with us and what happened when we were a little. ",['Nguyen Nhat Anh']
"Truyện nhè nhàng, đậm chất làng quê là những thứ luôn hiện hữu trong truyện bác Ánh nhưng ngoài ra truyện cho ta thấy tình ae khắn khít, cốt truyện đơn giản hết sức phù hợp đọc để thư giãn giúp t lắng động một chút.","['Truyện', 'Ánh']"
"Cuốn sách yêu thích nhất của bà mình. Vì nó làm sống dậy cả tuổi thơ của bà. Cho trẻ em ""ngày xưa"" để nhớ về một thời chơi ngu có tiếng. Cho trẻ em ""thời nay"" để nhận ra cuộc sống đã từng đẹp thế nào trước khi công nghệ phát triển mạnh mẽ.- An An- https://gatbook.org/books/5525",[]
Bác Ánh đã khiến tôi đọc truyện chữ :》》 Sao thấy chê khá nhiều nhưng về quan điểm của mình thì quyền này siêu hay ấy( nhưng mà khúc cuối hơi nhạt và mình đọc hơi khó hiểu)Nói chung truyện của bác Ánh toàn lấy đi nước của tôi các Bác ạ,"['Ánh', 'Ánh']"
"Rất hay, ý nghĩa sâu sắc. Mượn của Thy :)) Thanks nhoo :3Câu chuyện nói về cuộc sống của cậu bé tên Thiều có người em trai là Tường. Cuộc sống của Thiều ko mấy khó khăn nhưng xung quanh cậu( những hàng xóm) mới là vấn đề. Cậu đc biết nhiều thứ hơn khi tự mình tìm hiểu. Nói chung có nhiều khoảnh khắc khiến tuii muốn rơi lệ vì rất sâu sắc. Có rất nhiều kinh nghiệm đc rút ra từ cậu bé này!!","['Thy', 'Thanks', 'Thiều', 'Tường', 'Thiều']"
"Lời văn chân thật mộc mạc, một cái nét rất riêng khi đọc truyện của Nguyễn Nhật Ánh, thật chân thật, thật mộc mạc nhưng cũng thật vui vẻ. Những ai không thích văn học Việt Nam cứ đọc truyện của Nguyễn Nhật Ánh bạn sẽ phải suy nghĩ lại đó!!!","['Nguyễn Nhật Ánh', 'Việt Nam', 'Nguyễn Nhật Ánh']"
Một tuổi thơ thật đẹp mà những đứa trẻ thành phố như mình là cả một niềm mơ ước chỉ trải nghiệm và những ngày hè ngắn ngủi. Cám ơn đã gầy dựng lại một cách sống động đến thế kể cả những giây phút nông nổi của trẻ con. ,[]
"Tình cảm anh em, tình thương của ba mẹ, tình yêu trong sáng của tuổi trẻ, những lỗi lầm, những dại dột và sự hồn nhiên, tinh nghịch thời thời trẻ thơ đều có thể tìm thấy qua cuốn sách này. Ngoài ra còn rợn người khi đọc chương ""hồn ma công chúa"" vào lúc nửa đêm",[]
"Mình thay truyen cua chu Nguyen Nhat Anh quyen nao cung hay.Van chuong cua chu bay bong ,cach dung tu rat hay va phong phu.Quyen sach nay mang mot moi tinh rat dep,moc mac,chan that,dam chat lang que !Quyen nay theo minh thi phu hop voi moi lua tuoi !","['Nguyen Nhat Anh', 'Quyen']"
"1 cuốn sách rất hay, ý nghĩa về những điều mộc mạc , tình yêu thương giản gị ở cuộc sống.Mình cảm thấy tình anh em thật thiêng liêng , đặc biệt là người em Tường trong truyện, rất thương anh và chấp nhận ""khổ"" để anh mình được sung sướng. Cảm giác có gì đó nghẹn ngào khi đọc xong...",['Tường']
"Một tác phẩm hay cho thiếu nhi và bất kì người lớn nào muốn trở lại tuổi thơ của mình. Ngôn từ của Nguyễn Nhật Ánh luôn giữ được vẻ trong sáng, hài hước và đầy bất ngờ. Đây cũng là một trong những truyện hay và lấp lánh nhất của ông.“Ngồi im trong gió nghe đêm rớtChợt thấy hoa vàng trên cỏ xanh”",['Nguyễn Nhật Ánh']
"Bước đến tuổi 22 mình mới biết bắt đầu lấy lại tuổi thơ của tôi qua những trang sách dễ thương như thế này. Vừa đọc tôi vừa ôn lại cho bản thân mình những ký ức tuổi thơ thật bình dị, vui tươi và xinh đẹp. Có cả những tình yêu con nít thật trong sáng và hồn nhiên của những đứa trẻ quê. ",[]
toi khong the roi mat khoi cuon sach nay toi co the doc lien tuc khong nghi,[]
"Tôi thấy hoa vàng trên cỏ xanh, còn chút gì nữa trên cỏ xanh ngoài hoa vàng không? Đó là nhà văn hiệp sĩ tuổi thơ Nguyễn Nhật Ánh",['Nguyễn Nhật Ánh']
Là quyển sách mua được lần đầu đi hội sách ở hoàng thành thăng long. Lúc đọc sách cũng là lúc ra mắt bộ phim cùng tên. Đọc sách cho mình một câu chuyện thật thú vị về tuổi thơ.,[]
Nice story involving around 2 brothers with many amazing senses. I love my brother more after reading this book. ,['Nice']
Tác phẩm thật sự rất tuyệt,[]
"Hay!Chuyện rất dễ đọc và rất cuốn hút, có chút hài hước khi đọc những lời lẽ ngây ngô của Thiều, Tường, Xin... Nhất là đoạn Thiều nhờ gửi thư tình cho Xin rồi nó mang thư lên nộp cho thầy :))","['Thiều', 'Tường', 'Thiều']"
"Tuổi thơ chúng ta gắn liền với những trò chơi như bi ve, thả diều,... hay là những mối tình với bạn hàng xóm tuy trẻ con nhưng mà trong sáng. Truyện open ending. ",[]
"Mộc mạc, ngây thơ, trong sáng. Cứ như trở về hồi còn thơ bé...",[]
những ký ức tuỏi thơ ùa về theo từng trang sách. tôi đọc nó và đôi khi phá lên cười vì những trò đùa hôn nhiên vô tư của đám nhỏ.,[]
Sánh khá ổn vui tươi nhưng có xen lẫn nhiều cảm xúc khác nhau và tác giả thể hiện được bức tranh của trẻ con làng quê nghèo.,['Sánh']
"Sách có nội dung rất hay và mộc mạc về khung cảnh ở một vùng quê nhỏ, đề nghị bạn nào có ý định mau sách này thì hãy mua ngay đi !!!",[]
"Như nhiều truyện khác của bác Ánh, một bức tranh yên bình đơn sơ giản dị đến lạ, những cảm xúc nho nhỏ mà khó quên.",['Ánh']
Cũng không đọng lại gì nhiều,[]
"Với mình đó là một câu chuyện hay, giàu cảm xúc :)))",[]
Dễ thương,[]
So amazing!!!,[]
"Một câu chuyện tuổi thơ hồn nhiên, vô tư, trong sáng dưới ngòi bút tác giả Nguyễn Nhật Ánh.",['Nguyễn Nhật Ánh']
"Hay = 1 nửa ngồi khóc trên câyChả xúc động j cả, toàn chuyện vặt",[]
also good for teen,[]
Một trong những cuốn mà tớ thấy phim hay hơn truyện :)) tuy nhiên truyện vẫn rất hay nhéee,[]
Siêu dễ thương siêu gần gũi và siêu hayyy,[]
"Thực sự rất thích các câu truyện của bác NNA. Nó mộc mạc, rất thật, rất đời, không dùng đao to búa lớn để nói về những thứ triết lý.",['NNA.']
so so,[]
"Một cuốn sách theo cách kể chuyện rất nhẹ nhàng, nhưng đem lại sự thoả mãn trong cảm xúc ng đọc !!",[]
"Văn phong nhẹ nhàng của tác giả thấy bình yên đến lạ. Một hồi ký đưa về tuổi thơ. Nơi đó có tuổi thơ, có tình yêu và nhiều gam màu khác nữa. Nên đọc :)",['Nên']
Sách của Nguyễn Nhật Anhs bao giờ cũng có một lời văn hết sức tự nhiên nhưng cũng rất lôi cuốn. Cuốn sách kể về tuổi thơ và thứ tình cảm anh em ruột thịt.,['Nguyễn Nhật Anhs']
"Tác phẩm nhẹ nhàng về cuộc sống hồn nhiên, những suy nghĩ thơ ngây của những đứa trẻ con vùng nông thôn nghèo nổi bật lên là tình anh em, tình hàng xóm và tâm tư của tuổi mới lớn",[]
Thật sự một tác phẩm rất hay. Ai chưa đọc hãy nên đọc nó một lần.,[]
"Cảm thấy giống với giọng văn, ý tưởng với những truyện của NNA trước kia.",['NNA']
"""Trái tim đã bị cảm sốt thì không thuốc nào có thể cứu chữa được""",[]
"thật sự thân quen và mộc mạc, thật tuyệt vời cho những ai có một tuổi thơ tại những miền quê",[]
"Đây là cuốn mà mình khá thích. Tình tiết truyện rất ok luôn, càng đọc càng thấy thích và nhiều lúc cũng thấy buồn cười nữa. Làm cho những ký ức năm nào của tuổi thơ ùa về.",[]
"Cuối cuốn sách là cái kết đẹp. Tôi nhớ mình đã đọc từ khi nào 1 lần rồi, nhưng hnay vẫn đọc lại một lần nữa. Vẫn cảm thấy cuốn sách mang mình đi qua những ngày tuổi thơ thật tuyệt.",[]
Mình thấy cuốn sách này rất hay mặc dù có nhiều bạn chê nó. ,[]
"Một cuốn sách hay với nội dung nhẹ nhàng, gần gũi",[]
"Một câu chuyện hồn nhiên, trong trẻo.",[]
"Một câu chuyện hay, thú vị, và đáng suy ngẫm. Rất đáng để đọc. ^^",[]
amazing plot,[]
"Một thế giới đấy bất ngờ và thi vị non trẻ với những suy ngẫm giản dị thôi nhưng gần gũi đến lạ. Những bài học về luân lý, về tình người trở đi trở lại trong day dứt và tiếc nuốiGiọng văn trong sáng, hồn nhiên, giản dị của trẻ con cùng nhiều tình tiết thú vị, bất ngờ và cảm động, có sức cuốn hút không thể bỏ qua.",[]
rất hay nhưng đọc từ đầu sẽ hơi chán,[]
It has no clear plot but I was attracted by how naturally and how lovely NNA told the story!!!,['NNA']
"Một cuốn sách đưa ta về tuổi thơ như thương hiệu của Nguyễn Nhật Ánh. Đã nghe dang ông đã lâu mà giờ mới đọc tác phẩm đầu tiên. Sau khi đọc truyện đã phải lần ngay đi nghe nhạc phim và xem phim. Nhạc phim hay thật đấy nhưng phim thì dở tệ, chả đúng tình tiết truyện và lột tả được tâm lý nhân vật gì cả. Đọc đoạn đầu truyện thấy trời ơi là trời, kiểu cảm xúc bị cuốn theo nhân vật, tan nát và vỡ vụn theo nhịp truyện.Truyện con nít, nhưng cho người lớn, và mình nghĩ chỉ có người lớn đọc ms ngấm được","['Nguyễn Nhật Ánh', 'Truyện']"
"Cuốn này khá nhạt, k có tình tiết j quá nổi bật mặc dù mk biết là văn phong bác Ánh thường nhẹ nhàng và k quá đặc sắc. Chẳng qua là cx thấy nhiều bạn khen hay nên mua về đọc chứ cũng cảm thấy hơi thất vọng.",['Ánh']
mình đã dọc từ khá lâu và chỉ nhớ rằng nó rất hay cho nên có khi phải đọc lại mới đánh giá được truyện,[]
"Mọi thứ trong câu chuyện đều dễ dàng gợi mở , đưa bạn đọc về tuổi thơ chốn thôn quê bình dị, gần gũi , chân chất , cùng với nhân vật với những nét tích cách điển hình, gần gũi với tuổi trẻ sống nơi làng mạc : thân thiện , vui tươi , giản dị , ngại ngùng nhưng cũng đôi lúc ích kỉ . Câu chuyện là chốn bình yên của tâm hồn , hay , nên đọc .",[]
Quyển sách này khá hay nhưng tôi không thích tính cách lắm bởi vì nó chưa rõ ràng như tôi mong đợi,[]
A childhood story in the light of an adult's view. It's nostalgic and sometimes deeo. But sometimes it's more like proses than a novel. The ending is not quite abruptly.,[]
"Ngay từ tựa đề mình đã thấy rất thích rồi, vẫn là 1 tựa đề ngắn gọn, gần gũi của bác Ánh.. Mình - 1 đứa rất yêu thích những tác phẩm của bác Ánh, vì nó siêu gần gũi, dễ thương, đời thường, trẻ con. Quyển sách này cũng vậy, rất dễ thương với 2 anh em, tình anh em quá dễ thương, với những nỗi bộc bạch, suy nghĩ đúng với lứa tuổi ấy. ","['Ánh', 'Ánh']"
ko nhớ ntn nữa nhưng đi xem fim rồi về mới xem,[]
Không hay như tin đồn,[]
" Mình biết đến quyển sách này từ lúc phim ""Tôi thấy hoa vàng trên cỏ xanh"" làm mưa làm gió. Lần đầu tiên đọc chắc cũng phải 5 năm về trước rồi. ""Tôi thấy hoa vàng trên cỏ xanh"" là một quyển sách rất đáng yêu, trong sáng và hồn nhiên như bao quyển khác viết về lứa tuổi học trò của bác Ánh. Mình thích nhất là đoạn Thiều nói về hai bàn tay như những chú chim chăm chỉ cần mẫn tha những hạt cườm (nước mắt) trên mặt gửi vào trong gió. Nghe dễ thương làm sao. Lúc đầu mình không thích nhân vật Thiều lắm","['Ánh', 'Thiều', 'Thiều']"
"Cuốn sách nói lên tình anh em trong sáng và ngộ nghĩnh giữa hai anh em là Tường và Thều. Ngoài ra câu chuyện còn nói với chúng ta rằng phải biết quan tâm, tha thứ cho nhau như cậu bé Tường đã làm với anh trai mình là Thều. Ngoaifi ra cậu chuyện còn nói về trí tưởng tượng và tuổi thơ"" dữ dội"" của các nhân vật trong câu chuyện này","['Tường', 'Thều', 'Tường', 'Thều', 'Ngoaifi']"
"Mấy tuần trước đọc Con Chim Khổng Tước của Phan An viết vềmột làng quê nhỏ nhỏ, hôm nay đọc Hoa Vàng Cỏ Xanh cũng là chuyện về một cái làng nhỏ nhỏ khác. Nếu đọc cuốn này của NNA khoảng 6 năm về trước chắc mình sẽ thích hơn. Thà NNA cứ dừng lại ở kiểu viết về mấy mẩu chuyện không đầu không cuối, nhét vào một số thứ triết lí xíu xíu như Cho tôi một vé đi tuổi thơ hay Tôi là bêtô đi, nhưng lần này NNA cố đưa đẩy dẫn dắt các câu chuyện nhỏ để tạo ra một cốt truyện có twist lỏng lẻo. Cách tháo twist","['Chim', 'Khổng Tước', 'Phan An', 'Hoa Vàng Cỏ Xanh', 'NNA', 'Thà', 'NNA', 'NNA']"
"Cuốn sách"" Tôi thấy hoa vàng trên cỏ xanh"" nói lên tình anh em giữa Thều và Tường. Ngoài ra nó còn nói lên tình bạn trong sáng giữa hai người bạn với nhau Cuốn sách còn dạy ta lòng vi tha và tấm lòng nhân hậu.","['Thều', 'Tường']"
"ngôn từ bình dị ., ngắn nhưng trau chuốt rất đẹp , đọc rất có cảm giác gần gũi ., cuốn này không phải là cuốn mình thích nhất của bác Ánh nhưng dù sao so vs số tiền bỏ ra để có nó thật đáng gấp 100 lần ... trẻ nhỏ thời nay đọc nó để biết rằng xung quanh mình còn rất nhiều thứ chứ k p chỉ ngồi học và chơi điện tử là xong , người lớn đọc nó đẻ nhớ về quãng thời gian tuổi thớ dữ dội một thời của mình .... cuốn này có phim chuyển thể ... mình đọc sách trước rồi ms xem phim và kết quả khá là thất vọn",['Ánh']
"Tình yêu ngây thơ của những cô, cậu bé còn khiến cả những người lớn luôn bận rộn, lo lắng với cơm áo gạo tiền như quay về lại tuổi thơ không phải lo nghĩ điều gì.",[]
"Tôi như bắt gặp mình trong đó vậy, với những câu chuyện dễ thương , sự ngô nghê và đậm chất hồn nhiên của những đứa trẻ làng quê. Chúng là trẻ nhỏ, nhưng không có nghĩa là đầu óc chúng nhỏ. Chúng vẫn rất hiểu, rất biết cách cảm nhận và quan tâm lẫn nhau theo cách của chúng. Đặt biệt tôi thấy mình và cậu nhóc nhân vật chính tựa như có cùng sợi dây cảm xúc vậy. Có những lúc ích kỉ, nóng giận, bồng bột, hay trách cứ rồi tất cả gây ra những lỗi lầm. Tuy không ai biết, nhưng tự bản thân thấy dằn vặt ",[]
Ngọt ngào.Trong trẻo.Nhẹ nhàng.Khi đọc rất thoải mái và còn đọc nhanh nữa:))Mùi giấy thơm thơm phảng phất cùng dòng văn của bác Ánh làm mình có nhiều cảm xúc.Không biết có phải do mình là chị không mà lại thấy thương Tường rất nhiều=)))Cùng cảnh ngộ í mà=)))Nói như vậy nhưng cuốn này không thật sự xuất sắc như bộ Kính vạn hoa và những cuốn khác của bác Ánh.3 sao là hơi cao một chút đó:'V,"['Mùi', 'Ánh', 'Ánh', 'V']"
Mình đang đọc cảm thấy ghét thằng Sơn vô cùng. Đúng là dâm tặc bại hoại cho tác phẩm dành cho con nít. Hic tâm hồn của tui.,['Sơn']
"Cuốn sách là những câu chuyện diễn ra xung wanh cuộc sống và những con ng trg làng nơi cậu bé Thiều sống. Đó là những diến biến quanh thằng Tường, con Mận, chú Đàn và chị Vinh, thầy Nhãn, thằng Sơn,...và wa những câu chx đó ta còn học đc vài bài học trg cs dù truyện chỉ đc kể wa cách nhìn của 1 cậu bé là thiều. Là bài học về tình anh em, về ty của chú đàn bà chị vinh, hay là những cảm xúc dễ thương thời con nít, giữa tường và nhi, hay tình mẫu tử, sự wan tâm giúp đỡ nhưng đôi lúc cx xung đột giữ","['Thiều', 'Tường', 'Mận', 'Đàn', 'Vinh', 'Nhãn', 'Sơn']"
"[Không hẳn là review] [hơi có spoiler]""Tình yêu"". Hai chữ giản đơn nhưng chứa đựng cả một thế giới. ""Tình yêu"" trong tác phẩm này còn xa hơn, rộng hơn và tuyệt vời hơn thế. Câu chuyện được kể dưới góc nhìn của Thiều, nhân vật chính, người luôn luôn được nhận lấy tình yêu này, từ những cô bạn gái chơi chung thì ít, mà từ Tường, đứa em trai của mình thì nhiều. Cái tình yêu tôi nói tới ở đây không chỉ gói gọn trong tình yêu đôi lứa trong sáng, mà còn là tình anh em sâu nặng, cái mà, theo ý kiến của","['Thiều', 'Tường']"
"Nếu bỏ qua một vài yếu tố cổ tích hơi bị gượng ép thái quá nhưng không đáng kể, thì đây là một tác phẩm khá dễ thương :) Tui thích cái cách mà bác Ánh chăm chút cho từng nhân vật trong hành động và suy nghĩ, đơn giản nhưng không nhạt nhòa.Điểm sáng của tác phẩm này tui thấy là tình anh em của Tường - Thiều chứ không phải là tình cảm trẻ con ngây ngô của Tường - Thiều - Mận, chắc tại có lẽ đã dần wen với các kiểu tình cảm trẻ con mà bác Ánh hay khai thác trong những tác phẩm trước. Tình anh em tr","['Ánh', 'Tường', 'Thiều', 'Tường', 'Mận', 'Ánh']"
"Tuổi thơ chợt như ùa về khi đọc những trang sách của Nguyễn Nhật Ánh. Lần đầu tiên tôi đọc một cuốn sách mà cảm thấy nó có sức thu hút như thế, tôi đọc như không muốn rời mắt khỏi nó. những kỷ niệm một thời chơi ""đá gà"", đi bát ve hiện về trong tôi. nhẹ nhàng mà đầy cảm xúc. Cả cuốn sách là tợp hợp của những mối quan hệ sâu sắc: là tình anh em gắn bó giữa Thiều-một người anh nóng tính nhưng giàu tỉnh cảm- và người em Tường - một đứa em hiền lành nhưng rất thông minh, đẹp trai và hết mực yêu thươ","['Nguyễn Nhật Ánh', 'Thiều', 'Tường']"
Dễ thương và nhẹ nhàng.,[]
"Với bản thân tôi, cuốn sách này mở ra một khung trời êm đềm. Truyện không có tính gay cấn, hồi hộp, mà mang màu sắc Việt Nam vô cùng thân thuộc. Những chi tiết nhỏ trong truyện rất gần gũi, gắn liền với cuộc sống nông thôn Việt Nam. Cốt truyện cảm động. Tuy nhiên, đúng chất văn của bác Nguyễn Nhật Ánh, mạch truyện chậm rãi. ","['Việt Nam', 'Việt Nam', 'Nguyễn Nhật Ánh']"
"Thích nhất là mấy câu: ""ngồi im trong gió nghe đêm rớtchợt thấy hoa vàng trên cỏ xanh""Là một chuỗi các sự việc trong cuộc sống qua góc nhìn của nhân vật Thiệu, đã bộc lộ những cảm xúc chân thật nhất của một cậu bé, đúng tuổi. Ẩn trong cái tôi ích kỷ, nóng nảy, ngây ngô của nhân vật, đâu đó tôi nhận ra hình bóng của chính mình, của tuổi thơ đã qua. Câu chuyện giản dị, không kịch tính với những màn ""thập tử nhất sinh"" gay cấn, nó như là dòng chảy êm đềm có gợn sóng, để không quá bình lặng mà nhàm ",['Thiệu']
"- Dễ đọc, rất dễ đọc. Mình trước giờ chưa đọc truyện dài của Nguyễn Nhật Ánh bao giờ nên chưa từng tưởng được tại sao trẻ em và thanh thiếu niên nói chung ở Việt Nam vốn lười đọc lại có thể say mê truyện của chú như vậy. Thì ra là do văn phong siêu dễ đọc của NNA đã cuốn hút họ.- Nội dung truyện đơn giản, mang không khí trong veo của tuổi thơ. Những nút thắt trong mạch truyện giải quyết ổn thỏa. Duy chỉ phần kết truyện có vẻ hơi vội vàng, nhưng tựu chung thì nó phù hợp với đối tượng trẻ em mà tr","['Nguyễn Nhật Ánh', 'Việt Nam', 'NNA']"
"Mình thật sự thích nhân vật Tường, một cậu bé bao dung và nhân hậu. Tình cảm mà Tường dành cho người anh trai, cho bạn bè và cho cả từng con vật nhỏ bé quanh cậu thật đẹp. Đó là một tình yêu đơn thuần và không hề có bất kỳ toan tính, ghen ghét hay mong cầu sự đáp trả nào. Mình sẽ còn cần phải cố gắng nhiều nhiều lắm để có một tâm hồn đẹp như vậy, đẹp thuần khiết và bao dung mọi nỗi lầm!Một đoạn mình rất thích nữa là về người mẹ của hai anh em. Bà sẵn sàng đi buôn gỗ từ sáng sớm đến chiều tối, lấ","['Tường', 'Tường']"
"Đọc thấy hay mà sao đọc review thấy goodreaders chê dữ quá. Chắc mình vẫn đủ tuổi đọc NNA. Đọc truyện chỉ thấy mình ở trong mỗi nhân vật một chút, thấy tuổi thơ ùa về, nào là bị bắt nạt, rồi đánh nhau (mà phần nhiều là bị đánh), rồi bị chơi xấu (theo kiểu ngu ngơ khù khờ như thằng Tường), rồi có những rung động đầu tiên giống thằng Thiều. Ngoài ra, sau một thời gian dài chỉ đọc sách self-help, tôn giáo và giáo trình, NNA cho mình cảm xúc dâng trào là muốn đập vào mặt thằng anh khốn nạn ngay lập ","['NNA. Đọc', 'Tường', 'Thiều', 'NNA']"
"Câu chuyện tuyệt với về tình cảm gia đình và tình yêu tuổi học trò. Với lối hành văn quen thuộc của Nguyễn Nhật Ánh, nhưng thế giới học trò không chỉ còn toàn một màu hồng lãng mạn như các truyện trước, ở đây đã xuất hiện người xấu kẻ tốt, rồi lũ trẻ cũng bị ảnh hưởng bởi số phận của những người lớn: chuyện bố Mận giả chết để bớt gánh nặng cho gia đình, chuyện chú Đàn và chị Vinh rủ nhau bỏ trốn khỏi làng....Và trên hết là nhân vật Tường, em trai Thiều, những tình cảm non nớt nhưng sâu đậm của 2","['Nguyễn Nhật Ánh', 'Mận', 'Đàn', 'Vinh', 'Tường', 'Thiều']"
"Cuốn sách dày, nhưng tôi có thể đọc hết nó trong vòng 2 tiếng đồng hồ, và ko ngừng đọc đi đọc lại mỗi khi có dịp. Bức tranh đồng quê tuyệt đẹp đã được tác giả tỉ mẩn khắc họa bằng ngòi bút sáng như kim cương của mình. Tuy tôi sinh ra và lớn lên ở thành phố nên ko có cơ hội trải nghiệm tuổi thơ nông thôn êm đềm như các nhân vật, nhưng quyển sách này đã kết nối tâm hồn tôi với nơi đó, nơi những xúc cảm dịu ngọt xoa dịu tâm hồn con người. Sắp tới đây, bộ phim chuyển thể từ cuốn sách sẽ ra rạp, và t",[]
"Truyện không chỉ dành cho thiếu nhi. Nguyễn Nhật Ánh có giọng văn vừa dí dỏm nhưng lại thoáng chút buồn và gợi nhiều suy nghĩ. Kết thúc khá ấn tượng, cũng có hoàng đế, công chúa phò mã như chuyện cổ tích, nhưng đây là cổ tích giữa cuộc đời thực của những con người không lành lặn.Truyện gần với phong cách suy ngẫm người lớn của ""Cho tôi xin một vé đi tuổi thơ"" hơn là những truyện teen học trò như Kính Vạn Hoa.Truyện khá lôi cuốn, độ dài vừa phải, minh học dễ thương theo phong cách Mực Tím. Đọc 1 ","['Truyện', 'Nguyễn Nhật Ánh', 'Truyện', 'Kính Vạn Hoa', 'Mực', 'Tím']"
"Giọng văn trẻ trung, nhẹ nhàng, gần gũi với giới trẻ.Bộc lộ rõ nét ứng xử và môi trường người dân xa.Là nhiều mảnh truyện ngắn được ghép lại với nhau từ những con người với những câu chuyện khác nhau, liên kết nhau và đan xen nhau, ngẫu hứng nhưng chặt chẽ.Tuy, cũng không hấp dẫn lắm so với giới đọc mong muốn một câu truyện đầu cuối, mạch lạc, thăng trầm.Phù hợp cho mục đích thư giãn và tìm đến chốn giản dị làng quê",[]
"Một câu chuyện với nhịp điệu nhẹ nhàng và kết thúc lúc nào cũng có hậu của bác Ánh. Dù đã đọc nhiều truyện của bác Ánh, thậm chí đôi lúc hơi ngán với giọng văn, nhưng đây vẫn là một lựa chọn hay cho những ai muốn trở về với tuổi thơ, dịu dàng ngâm nga những điều bình dịnh trong cuộc sống và thoát ra khỏi sự xoắn não, phức tạp của thế giới người lớn.","['Ánh', 'Ánh']"
"""Tôi Thấy Hoa Vàng Trên Cỏ Xanh"" - cái tựa rõ là thơ, mà nội dung không được thơ cho lắm. Mình không phải là đứa duy nhất thích phim hơn truyện đúng không :'(. Cái chi tiết Thiều đánh Tường lên phim được làm thuyết phục hơn hẳn, không nhảm như truyện. https://www.youtube.com/watch?v=kvf-L... ","['Hoa Vàng', 'Trên', 'Cỏ Xanh', 'Thiều', 'Tường']"
"Kết thúc khá gượng. Có thể là vì mình đã qua thời trẻ con luôn đòi hỏi mỗi câu chuyện đều phải có kết cục happy-ending nên mình thấy những tác phẩm về sau này của Nguyễn Nhật Ánh viết không được tự nhiên như hồi Bông hồng xứ khác, Mắt biếc... Tạng đọc của mình đã thay đổi hoặc sự duy trì cách khai thác đề tài cũng như lối viết của nhà văn đã không còn hấp dẫn với mình (như trước) nữa.","['Nguyễn Nhật Ánh', 'Bông', 'Tạng']"
"Đây là quyển đầu tiên sau khoảng 2, 3 năm không đọc thêm bất kỳ tác phẩm mới nào của chú Ánh. Cảm xúc không hoàn toàn giống hồi xưa, có thể là cách viết của chú thay đổi nhưng cũng có thể là do mình lớn hơn và suy nghĩ khác đi. Mình vẫn thích những chi tiết hài và tình cảm học trò và tình anh em trong truyện của chú. Nhưng cái kết hơi vội nên có cảm giác bị gượng.",['Ánh']
"Mình rất thích plot twist ở cuối truyện. Nội dung cuốn này thú vị, li kì và cảm động hơn hẳn những cuốn khác. Tác giả đã chạm đến cảm xúc của số đông thông qua những số ít điển hình và làm chúng ta rơi nước mắt. Quyển sách này không chỉ dành cho trẻ mới lớn vì nó bao hàm rất nhiều tình cảm sâu sắc chân thành và xúc động.",[]
"""Lặng im ta nói Cuội nghe Ở cung trăng mãi làm chi Bóng trăng trắng ngà có cây đa to Có thằng Cuội già ôm một mối mơ""Love and love child's mind. In this world, they are not always too kind people but they live and behave as they are. Just because deep in every heart slumbers a dream","['Cuội', 'Cuội', 'Love', 'In']"
"Truyện nhẹ nhàng mà có những chi tiết rất ý nghĩa. Cuối truyện còn có công chúa phò mã, nhưng là cổ tích đời thực. Văn phong bác Ánh dễ đọc dễ thấm, đọc một lèo là hết à. Truyện cũng gần giống với ""Cho tôi một vé đi tuổi thơ"". Nói chung là đáng đọc! :)","['Ánh', 'Truyện']"
"Sách mô tả chân thực cuộc sống thường nhật và gợi lại những kỷ niệm tuổi thơ hồn nhiên trong sáng.Có đọc mới thấy được tình cảm chân thành là gì, mới hiểu được sự hy sinh vất vả của những người thương yêu mình. Highly recommended. ",['Highly']
"Got this book from the book fair at Thang Long Citadel. It was so pure and lovely. Made me smile, laugh and cry. Saw the movie at the cinema, not as good as the book as a matter of fact. Reading enables you to know more about the characters's psychology, emotions, thoughts than watching. ","['Got', 'Thang Long Citadel', 'Saw']"
" Tôi Thấy Hoa Vàng Trên Cỏ Xanh - Nguyễn Nhật Ánh (2010)  Sài Gòn, 03/09/2015 Đánh giá: 7.5/10 điểm Tập truyện này dễ thương ghê, đặc biệt khi nó được chuyển thành phim, giúp quảng bá du lịch Phú Yên.","['Hoa Vàng', 'Trên', 'Cỏ Xanh', 'Nguyễn Nhật Ánh', 'Sài Gòn', 'Tập', 'Phú Yên']"
nice..,[]
I <3 Nguyễn Nhật Ánh :D,"['Nguyễn Nhật Ánh', 'D']"
I readed this because of movie. Good book for came back a childhood,[]
wonderful book,[]
